Account ID,Risk Score,Cluster,Risk Level
3570,14.52,3,Low
3571,27.29,3,Low
3572,10.58,2,Low
3573,6.66,3,Low
3574,6.9,3,Low
3575,5.05,3,Low
3576,7.36,3,Low
3577,6.28,3,Low
3578,7.92,3,Low
3579,13.55,3,Low
3580,6.84,2,Low
3581,12.12,2,Low
3582,7.93,2,Low
3583,6.49,0,Low
3584,4.38,3,Low
3585,3.21,3,Low
3586,9.98,3,Low
3587,9.35,3,Low
3588,8.98,3,Low
3589,3.09,3,Low
3590,7.62,0,Low
3591,3.83,3,Low
3592,4.53,3,Low
3593,4.8,3,Low
3594,8.58,2,Low
3595,22.54,3,Low
3596,16.77,3,Low
3597,1.62,3,Low
3598,3.35,3,Low
3599,13.29,2,Low
3600,14.66,3,Low
3601,6.76,3,Low
3602,8.33,3,Low
3603,7.66,3,Low
3604,17.9,3,Low
3605,15.53,0,Low
3606,12.31,3,Low
3607,11.82,3,Low
3608,13.45,3,Low
3609,7.3,3,Low
3610,3.04,2,Low
3611,7.22,2,Low
3612,18.26,3,Low
3613,3.78,3,Low
3614,7.78,3,Low
3615,15.61,0,Low
3616,3.39,3,Low
3617,5.7,3,Low
3618,9.44,2,Low
3619,8.21,3,Low
3620,8.98,3,Low
3621,7.98,3,Low
3622,7.53,3,Low
3623,4.54,3,Low
3624,8.8,3,Low
3625,6.71,3,Low
3626,29.22,3,Low
3627,10.68,2,Low
3628,11.62,3,Low
3629,28.72,3,Low
3630,31.84,3,Low
3631,9.29,3,Low
3632,4.31,3,Low
3633,8.12,3,Low
3634,3.8,3,Low
3635,14.94,3,Low
3636,15.29,3,Low
3637,17.48,2,Low
3638,9.51,3,Low
3639,11.49,3,Low
3640,12.61,2,Low
3641,13.01,2,Low
3642,4.0,3,Low
3643,8.58,3,Low
3644,11.78,3,Low
3645,13.96,0,Low
3646,35.27,3,Low
3647,11.33,3,Low
3648,10.06,2,Low
3649,3.39,3,Low
3650,4.94,3,Low
3651,4.83,3,Low
3652,6.41,3,Low
3653,8.88,3,Low
3654,3.97,3,Low
3655,11.77,3,Low
3656,6.6,2,Low
3657,8.73,3,Low
3658,3.72,3,Low
3659,5.33,3,Low
3660,13.78,3,Low
3661,6.27,3,Low
3662,3.43,3,Low
3663,1.87,3,Low
3664,9.32,3,Low
3665,12.82,3,Low
3666,7.01,3,Low
3667,3.01,3,Low
3668,23.48,3,Low
3669,77.27,4,High
3670,61.94,4,Medium
3671,67.96,4,Medium
3672,4.4,3,Low
3673,7.75,3,Low
3674,18.86,3,Low
3675,12.31,2,Low
3676,20.51,3,Low
3677,4.93,2,Low
3678,4.85,3,Low
3679,8.81,3,Low
3680,8.99,3,Low
3681,15.0,3,Low
3682,11.73,3,Low
3683,7.74,3,Low
3684,3.54,3,Low
3685,18.46,3,Low
3686,20.54,3,Low
3687,6.81,3,Low
3688,10.58,2,Low
3689,1.25,3,Low
3690,23.99,3,Low
3691,15.72,2,Low
3692,26.55,3,Low
3693,22.55,0,Low
3694,7.61,2,Low
3695,4.02,2,Low
3696,2.82,3,Low
3697,7.43,3,Low
3698,5.32,3,Low
3699,2.45,3,Low
3700,1.63,3,Low
3701,2.21,3,Low
3702,9.29,2,Low
3703,8.78,3,Low
3704,9.16,3,Low
3705,12.09,3,Low
3706,22.52,3,Low
3707,7.7,3,Low
3708,3.63,3,Low
3709,5.41,3,Low
3710,5.76,3,Low
3711,7.21,3,Low
3712,14.61,1,Low
3713,19.2,1,Low
3714,13.87,1,Low
3715,15.81,1,Low
3716,55.03,1,Medium
3717,60.13,2,Medium
3718,11.27,3,Low
3719,4.11,3,Low
3720,9.16,2,Low
3721,11.66,3,Low
3722,4.12,3,Low
3723,2.68,3,Low
3724,39.55,2,Low
3725,38.12,3,Low
3726,4.89,3,Low
3727,7.54,2,Low
3728,2.49,3,Low
3729,13.93,2,Low
3730,11.42,3,Low
3731,5.57,3,Low
3732,6.89,3,Low
3733,20.93,3,Low
3734,11.92,3,Low
3735,8.28,3,Low
3736,0.0,3,Low
3737,11.62,3,Low
3738,1.58,3,Low
3739,2.57,3,Low
3740,8.34,2,Low
3741,8.9,3,Low
3742,41.6,3,Medium
3743,9.96,3,Low
3744,3.75,3,Low
3745,12.25,3,Low
3746,7.68,3,Low
3747,12.1,3,Low
3748,5.22,3,Low
3749,16.98,3,Low
3750,23.92,0,Low
3751,5.79,2,Low
3752,1.74,3,Low
3753,17.42,3,Low
3754,7.63,3,Low
3755,11.37,3,Low
3756,2.21,3,Low
3757,13.39,3,Low
3758,2.12,3,Low
3759,18.85,2,Low
3760,7.46,3,Low
3761,33.41,3,Low
3762,3.77,2,Low
3763,12.15,2,Low
3764,5.82,3,Low
3765,22.49,3,Low
3766,15.61,3,Low
3767,14.83,3,Low
3768,9.44,3,Low
3769,4.47,3,Low
3770,6.59,3,Low
3771,13.12,3,Low
3772,18.4,3,Low
3773,19.33,3,Low
3774,11.3,3,Low
3775,7.11,3,Low
3776,7.25,3,Low
3777,18.97,3,Low
3778,1.52,2,Low
3779,3.69,3,Low
3780,4.8,3,Low
3781,3.21,3,Low
3782,5.83,2,Low
3783,7.21,3,Low
3784,3.33,3,Low
3785,14.51,3,Low
3786,6.12,3,Low
3787,5.76,3,Low
3788,9.67,3,Low
3789,19.54,2,Low
3790,8.02,2,Low
3791,10.63,2,Low
3792,6.87,3,Low
3793,14.05,0,Low
3794,12.76,2,Low
3795,5.89,0,Low
3796,2.49,3,Low
3797,4.47,0,Low
3798,14.86,3,Low
3799,7.81,2,Low
3800,7.12,3,Low
3801,21.82,3,Low
3802,16.47,2,Low
3803,7.11,3,Low
3804,19.23,2,Low
3805,11.11,3,Low
3806,21.47,3,Low
3807,6.42,2,Low
3808,7.44,3,Low
3809,9.59,2,Low
3810,2.22,2,Low
3811,3.59,3,Low
3812,8.6,3,Low
3813,21.34,0,Low
3814,3.95,3,Low
3815,8.63,3,Low
3816,6.91,3,Low
3817,2.32,3,Low
3818,8.15,3,Low
3819,7.99,0,Low
3820,18.45,3,Low
3821,2.74,3,Low
3822,5.4,3,Low
3823,1.91,3,Low
3824,2.94,3,Low
3825,5.2,3,Low
3826,10.41,2,Low
3827,5.04,2,Low
3828,3.1,2,Low
3829,10.64,3,Low
3830,5.18,3,Low
3831,1.28,3,Low
3832,12.65,0,Low
3833,10.82,3,Low
3834,6.91,3,Low
3835,6.52,3,Low
3836,4.09,2,Low
3837,6.25,3,Low
3838,6.26,3,Low
3839,12.93,1,Low
3840,13.78,3,Low
3841,7.06,2,Low
3842,7.79,2,Low
3843,7.18,0,Low
3844,8.93,0,Low
3845,2.98,3,Low
3846,2.38,3,Low
3847,3.0,3,Low
3848,3.2,3,Low
3849,7.94,2,Low
3850,24.08,3,Low
3851,6.06,2,Low
3852,4.21,2,Low
3853,20.36,3,Low
3854,6.18,3,Low
3855,9.81,3,Low
3856,6.41,3,Low
3857,14.88,3,Low
3858,9.68,0,Low
3859,5.49,3,Low
3860,20.39,2,Low
3861,16.96,3,Low
3862,9.02,3,Low
3863,12.67,3,Low
3864,12.72,3,Low
3865,7.45,3,Low
3866,5.68,3,Low
3867,10.14,3,Low
3868,13.54,0,Low
3869,1.95,3,Low
3870,5.03,3,Low
3871,29.89,3,Low
3872,12.36,3,Low
3873,9.08,3,Low
3874,25.89,2,Low
3875,5.19,3,Low
3876,8.74,0,Low
3877,8.53,3,Low
3878,3.46,3,Low
3879,10.52,3,Low
3880,11.14,3,Low
3881,5.97,3,Low
3882,24.31,2,Low
3883,4.87,3,Low
3884,7.47,3,Low
3885,4.22,3,Low
3886,10.23,3,Low
3887,10.09,2,Low
3888,8.94,3,Low
3889,6.91,3,Low
3890,24.39,3,Low
3891,12.18,3,Low
3892,14.36,2,Low
3893,7.16,3,Low
3894,1.49,3,Low
3895,7.54,3,Low
3896,6.31,3,Low
3897,7.07,3,Low
3898,5.82,3,Low
3899,13.39,2,Low
3900,33.26,1,Low
3901,38.17,1,Low
3902,4.12,3,Low
3903,2.76,3,Low
3904,42.96,3,Medium
3905,3.58,3,Low
3906,8.44,3,Low
3907,20.18,1,Low
3908,16.06,1,Low
3909,12.11,3,Low
3910,8.72,2,Low
3911,19.43,3,Low
3912,6.91,3,Low
3913,3.66,3,Low
3914,18.42,2,Low
3915,8.91,3,Low
3916,6.51,3,Low
3917,2.82,3,Low
3918,10.29,3,Low
3919,6.22,3,Low
3920,2.62,3,Low
3921,12.53,3,Low
3922,7.09,3,Low
3923,4.63,2,Low
3924,3.2,3,Low
3925,30.03,3,Low
3926,51.56,3,Medium
3927,56.24,3,Medium
3928,10.35,3,Low
3929,5.21,3,Low
3930,7.39,3,Low
3931,8.5,3,Low
3932,42.7,3,Medium
3933,15.69,3,Low
3934,25.53,3,Low
3935,20.95,3,Low
3936,10.53,3,Low
3937,19.58,1,Low
3938,12.07,3,Low
3939,35.97,3,Low
3940,10.95,3,Low
3941,6.27,3,Low
3942,2.76,2,Low
3943,25.08,2,Low
3944,31.71,2,Low
3945,6.5,3,Low
3946,10.21,2,Low
3947,22.97,3,Low
3948,15.43,3,Low
3949,8.15,0,Low
3950,3.8,3,Low
3951,8.14,3,Low
3952,4.02,2,Low
3953,8.15,3,Low
3954,5.97,3,Low
3955,8.68,3,Low
3956,32.14,3,Low
3957,12.81,3,Low
3958,6.26,3,Low
3959,13.7,3,Low
3960,6.83,3,Low
3961,78.65,1,High
3962,8.45,3,Low
3963,47.06,3,Medium
3964,16.09,1,Low
3965,16.37,3,Low
3966,5.22,3,Low
3967,8.19,2,Low
3968,3.57,2,Low
3969,21.07,1,Low
3970,19.73,1,Low
3971,12.6,3,Low
3972,0.94,3,Low
3973,7.16,3,Low
3974,3.27,3,Low
3975,25.27,2,Low
3976,5.97,2,Low
3977,4.75,3,Low
3978,11.58,3,Low
3979,31.16,3,Low
3980,34.23,3,Low
3981,3.22,3,Low
3982,10.35,2,Low
3983,15.45,3,Low
3984,25.33,1,Low
3985,11.7,0,Low
3986,3.17,3,Low
3987,10.54,3,Low
3988,4.47,3,Low
3989,12.23,3,Low
3990,6.02,3,Low
3991,16.96,1,Low
3992,13.69,3,Low
3993,6.18,3,Low
3994,10.19,3,Low
3995,16.54,2,Low
3996,8.08,3,Low
3997,6.09,3,Low
3998,16.17,2,Low
3999,8.21,3,Low
4000,12.45,3,Low
4001,11.2,2,Low
4002,4.39,3,Low
4003,6.16,2,Low
4004,9.96,2,Low
4005,11.32,3,Low
4006,9.26,3,Low
4007,8.15,3,Low
4008,11.72,2,Low
4009,8.84,3,Low
4010,7.67,3,Low
4011,14.53,0,Low
4012,11.42,3,Low
4013,11.55,3,Low
4014,5.5,2,Low
4015,9.88,2,Low
4016,5.14,3,Low
4017,5.11,3,Low
4018,9.54,0,Low
4019,7.63,3,Low
4020,3.1,3,Low
4021,17.67,3,Low
4022,12.71,3,Low
4023,16.58,0,Low
4024,7.86,3,Low
4025,5.38,3,Low
4026,7.77,3,Low
4027,15.27,3,Low
4028,7.78,3,Low
4029,3.76,3,Low
4030,11.24,3,Low
4031,9.49,3,Low
4032,12.8,3,Low
4033,5.75,3,Low
4034,1.83,3,Low
4035,3.55,3,Low
4036,4.27,3,Low
4037,6.83,3,Low
4038,23.37,3,Low
4039,11.24,2,Low
4040,14.12,3,Low
4041,7.51,3,Low
4042,8.33,3,Low
4043,23.88,3,Low
4044,3.48,3,Low
4045,11.29,3,Low
4046,12.15,2,Low
4047,5.52,2,Low
4048,10.39,1,Low
4049,29.22,2,Low
4050,17.35,3,Low
4051,18.46,2,Low
4052,12.33,1,Low
4053,31.65,3,Low
4054,2.37,3,Low
4055,47.66,2,Medium
4056,5.71,2,Low
4057,4.82,3,Low
4058,7.49,2,Low
4059,9.48,3,Low
4060,6.31,3,Low
4061,3.64,3,Low
4062,6.5,3,Low
4063,7.8,3,Low
4064,18.08,2,Low
4065,24.44,3,Low
4066,14.15,3,Low
4067,21.17,3,Low
4068,8.75,3,Low
4069,15.68,2,Low
4070,7.0,3,Low
4071,10.94,2,Low
4072,5.66,3,Low
4073,9.41,2,Low
4074,8.67,3,Low
4075,9.62,3,Low
4076,1.64,3,Low
4077,8.45,3,Low
4078,6.36,3,Low
4079,5.95,3,Low
4080,9.39,3,Low
4081,11.2,3,Low
4082,12.2,2,Low
4083,6.59,2,Low
4084,17.08,1,Low
4085,27.29,2,Low
4086,3.08,3,Low
4087,20.93,1,Low
4088,13.09,1,Low
4089,68.02,1,Medium
4090,7.66,3,Low
4091,3.23,3,Low
4092,6.11,3,Low
4093,14.64,3,Low
4094,8.2,3,Low
4095,10.14,2,Low
4096,2.21,3,Low
4097,5.17,3,Low
4098,11.4,3,Low
4099,5.54,3,Low
4100,8.8,2,Low
4101,3.29,3,Low
4102,6.4,3,Low
4103,11.25,3,Low
4104,2.87,3,Low
4105,15.96,3,Low
4106,6.78,3,Low
4107,14.83,3,Low
4108,14.5,3,Low
4109,16.31,2,Low
4110,18.74,3,Low
4111,1.48,3,Low
4112,14.9,3,Low
4113,14.67,3,Low
4114,12.98,3,Low
4115,66.15,3,Medium
4116,7.52,3,Low
4117,6.87,3,Low
4118,7.83,3,Low
4119,24.61,3,Low
4120,22.94,0,Low
4121,6.44,3,Low
4122,16.16,3,Low
4123,6.07,3,Low
4124,17.49,2,Low
4125,8.06,3,Low
4126,62.01,3,Medium
4127,45.17,3,Medium
4128,4.32,3,Low
4129,45.51,1,Medium
4130,5.01,3,Low
4131,8.75,1,Low
4132,26.66,1,Low
4133,13.65,3,Low
4134,21.11,1,Low
4135,10.22,3,Low
4136,5.11,3,Low
4137,6.57,3,Low
4138,12.55,2,Low
4139,19.42,3,Low
4140,13.28,3,Low
4141,13.68,1,Low
4142,13.36,2,Low
4143,18.4,2,Low
4144,6.63,3,Low
4145,15.76,3,Low
4146,13.93,3,Low
4147,11.45,2,Low
4148,23.4,2,Low
4149,11.47,2,Low
4150,10.48,3,Low
4151,27.16,3,Low
4152,7.81,3,Low
4153,12.21,3,Low
4154,15.96,3,Low
4155,11.21,3,Low
4156,13.54,3,Low
4157,11.85,3,Low
4158,25.17,2,Low
4159,10.81,1,Low
4160,12.16,3,Low
4161,6.28,1,Low
4162,16.7,3,Low
4163,7.27,3,Low
4164,3.82,3,Low
4165,2.36,3,Low
4166,9.62,3,Low
4167,37.19,3,Low
4168,19.48,2,Low
4169,13.11,3,Low
4170,7.44,3,Low
4171,16.33,3,Low
4172,2.2,3,Low
4173,6.46,3,Low
4174,17.39,2,Low
4175,5.0,3,Low
4176,57.62,3,Medium
4177,16.02,3,Low
4178,15.62,3,Low
4179,5.48,3,Low
4180,18.1,3,Low
4181,36.03,1,Low
4182,43.04,1,Medium
4183,9.61,3,Low
4184,6.57,3,Low
4185,25.52,0,Low
4186,12.79,2,Low
4187,18.32,2,Low
4188,5.27,2,Low
4189,22.49,1,Low
4190,19.45,1,Low
4191,19.35,1,Low
4192,4.89,3,Low
4193,17.02,3,Low
4194,5.32,2,Low
4195,3.56,3,Low
4196,10.55,2,Low
4197,12.84,3,Low
4198,3.73,3,Low
4199,4.09,3,Low
4200,2.37,3,Low
4201,3.08,3,Low
4202,28.23,3,Low
4203,4.95,3,Low
4204,5.72,3,Low
4205,18.66,3,Low
4206,8.27,3,Low
4207,5.83,3,Low
4208,11.94,3,Low
4209,6.38,3,Low
4210,19.68,3,Low
4211,14.63,2,Low
4212,18.19,3,Low
4213,23.97,1,Low
4214,6.14,3,Low
4215,23.62,3,Low
4216,17.33,3,Low
4217,40.53,3,Medium
4218,4.22,3,Low
4219,3.44,3,Low
4220,8.34,3,Low
4221,18.69,3,Low
4222,2.38,3,Low
4223,4.78,3,Low
4224,9.15,3,Low
4225,10.97,3,Low
4226,6.81,3,Low
4227,15.04,3,Low
4228,3.18,3,Low
4229,19.35,3,Low
4230,18.17,2,Low
4231,9.71,3,Low
4232,15.01,3,Low
4233,3.76,3,Low
4234,9.11,3,Low
4235,3.71,3,Low
4236,9.18,3,Low
4237,6.62,3,Low
4238,8.76,3,Low
4239,11.9,3,Low
4240,4.75,2,Low
4241,13.05,2,Low
4242,6.25,2,Low
4243,25.34,2,Low
4244,18.75,2,Low
4245,2.37,3,Low
4246,24.55,3,Low
4247,28.24,3,Low
4248,22.66,2,Low
4249,28.12,2,Low
4250,18.48,3,Low
4251,6.13,3,Low
4252,4.62,3,Low
4253,11.96,3,Low
4254,12.62,3,Low
4255,18.71,0,Low
4256,20.96,0,Low
4257,19.6,3,Low
4258,2.67,3,Low
4259,3.82,3,Low
4260,8.63,3,Low
4261,5.45,3,Low
4262,15.49,3,Low
4263,4.7,3,Low
4264,7.51,3,Low
4265,3.19,3,Low
4266,3.67,3,Low
4267,11.65,3,Low
4268,3.59,3,Low
4269,26.71,3,Low
4270,69.41,1,Medium
4271,45.16,0,Medium
4272,42.75,3,Medium
4273,3.45,3,Low
4274,14.03,3,Low
4275,11.69,2,Low
4276,2.55,2,Low
4277,5.4,3,Low
4278,32.46,3,Low
4279,4.61,3,Low
4280,3.76,3,Low
4281,16.03,3,Low
4282,35.81,3,Low
4283,14.27,3,Low
4284,12.73,3,Low
4285,14.34,3,Low
4286,13.66,3,Low
4287,6.25,3,Low
4288,11.41,3,Low
4289,26.96,3,Low
4290,21.37,3,Low
4291,18.32,3,Low
4292,24.36,3,Low
4293,8.93,3,Low
4294,8.86,3,Low
4295,5.62,3,Low
4296,21.76,3,Low
4297,11.43,3,Low
4298,6.26,3,Low
4299,7.71,3,Low
4300,13.82,1,Low
4301,2.46,2,Low
4302,10.79,3,Low
4303,34.89,0,Low
4304,8.72,3,Low
4305,3.11,3,Low
4306,4.62,3,Low
4307,2.74,3,Low
4308,4.34,3,Low
4309,12.11,3,Low
4310,12.53,3,Low
4311,4.51,3,Low
4312,10.41,3,Low
4313,0.47,2,Low
4314,12.05,3,Low
4315,13.57,3,Low
4316,12.09,3,Low
4317,19.34,3,Low
4318,18.24,3,Low
4319,14.88,2,Low
4320,4.09,3,Low
4321,6.03,3,Low
4322,8.31,3,Low
4323,6.27,3,Low
4324,19.69,3,Low
4325,34.7,1,Low
4326,17.46,1,Low
4327,22.48,1,Low
4328,11.04,3,Low
4329,14.08,3,Low
4330,10.58,3,Low
4331,5.84,3,Low
4332,3.1,3,Low
4333,6.14,3,Low
4334,7.06,3,Low
4335,10.5,0,Low
4336,6.39,3,Low
4337,15.25,3,Low
4338,16.66,0,Low
4339,7.02,3,Low
4340,12.69,1,Low
4341,9.65,3,Low
4342,10.1,3,Low
4343,9.06,3,Low
4344,12.15,2,Low
4345,6.39,3,Low
4346,14.05,2,Low
4347,13.23,2,Low
4348,42.54,2,Medium
4349,6.76,3,Low
4350,26.08,1,Low
4351,41.91,1,Medium
4352,38.8,1,Low
4353,4.39,3,Low
4354,14.97,0,Low
4355,6.12,3,Low
4356,7.04,3,Low
4357,5.4,3,Low
4358,15.25,3,Low
4359,20.21,1,Low
4360,19.09,1,Low
4361,36.35,1,Low
4362,8.12,3,Low
4363,20.34,1,Low
4364,17.75,1,Low
4365,14.19,3,Low
4366,3.81,3,Low
4367,11.44,0,Low
4368,22.93,1,Low
4369,21.65,1,Low
4370,22.13,1,Low
4371,16.29,1,Low
4372,39.37,3,Low
4373,16.71,1,Low
4374,17.21,1,Low
4375,11.35,0,Low
4376,4.54,3,Low
4377,8.82,3,Low
4378,29.65,3,Low
4379,27.13,3,Low
4380,14.86,1,Low
4381,11.86,1,Low
4382,21.82,2,Low
4383,13.08,3,Low
4384,16.51,1,Low
4385,20.48,1,Low
4386,20.37,1,Low
4387,9.54,3,Low
4388,7.3,2,Low
4389,16.55,0,Low
4390,18.93,1,Low
4391,15.83,1,Low
4392,17.13,1,Low
4393,63.1,1,Medium
4394,23.52,1,Low
4395,6.8,3,Low
4396,3.05,3,Low
4397,31.33,1,Low
4398,4.0,3,Low
4399,13.39,3,Low
4400,8.49,3,Low
4401,30.18,1,Low
4402,23.44,1,Low
4403,13.37,3,Low
4404,7.79,3,Low
4405,2.14,3,Low
4406,27.36,2,Low
4407,21.59,3,Low
4408,24.96,3,Low
4409,7.92,3,Low
4410,32.79,1,Low
4411,23.32,3,Low
4412,2.55,3,Low
4413,63.49,3,Medium
4414,29.0,3,Low
4415,32.33,2,Low
4416,4.74,3,Low
4417,11.64,0,Low
4418,3.67,2,Low
4419,4.36,3,Low
4420,13.91,3,Low
4421,28.76,3,Low
4422,22.14,2,Low
4423,20.36,2,Low
4424,6.39,3,Low
4425,9.69,3,Low
4426,14.99,3,Low
4427,23.13,3,Low
4428,25.54,2,Low
4429,16.25,3,Low
4430,4.59,3,Low
4431,15.41,0,Low
4432,29.66,3,Low
4433,5.41,3,Low
4434,22.04,1,Low
4435,21.44,1,Low
4436,7.06,3,Low
4437,7.73,3,Low
4438,6.87,3,Low
4439,3.86,3,Low
4440,3.41,3,Low
4441,21.41,3,Low
4442,19.61,3,Low
4443,9.51,2,Low
4444,16.25,3,Low
4445,14.87,3,Low
4446,13.73,3,Low
4447,7.63,3,Low
4448,20.53,1,Low
4449,19.24,1,Low
4450,20.42,1,Low
4451,27.52,1,Low
4452,8.88,3,Low
4453,5.92,3,Low
4454,22.81,3,Low
4455,3.62,3,Low
4456,17.14,3,Low
4457,26.94,3,Low
4458,6.91,3,Low
4459,7.4,3,Low
4460,21.01,3,Low
4461,7.61,3,Low
4462,20.76,2,Low
4463,7.7,3,Low
4464,3.28,3,Low
4465,31.16,1,Low
4466,19.52,3,Low
4467,10.88,3,Low
4468,4.98,3,Low
4469,9.57,3,Low
4470,28.63,1,Low
4471,26.11,1,Low
4472,11.83,3,Low
4473,9.2,3,Low
4474,18.29,1,Low
4475,10.48,3,Low
4476,13.95,1,Low
4477,10.1,3,Low
4478,5.72,3,Low
4479,5.62,3,Low
4480,2.94,3,Low
4481,9.72,3,Low
4482,17.48,3,Low
4483,1.03,3,Low
4484,8.47,3,Low
4485,20.46,3,Low
4486,14.14,3,Low
4487,26.71,3,Low
4488,30.03,2,Low
4489,3.84,2,Low
4490,13.02,3,Low
4491,13.32,3,Low
4492,18.06,3,Low
4493,6.3,3,Low
4494,8.31,3,Low
4495,21.84,3,Low
4496,15.68,3,Low
4497,11.73,3,Low
4498,12.41,3,Low
4499,10.53,1,Low
4500,10.31,3,Low
4501,8.37,3,Low
4502,7.97,3,Low
4503,8.75,3,Low
4504,11.49,3,Low
4505,16.33,3,Low
4506,1.95,3,Low
4507,49.35,3,Medium
4508,16.69,3,Low
4509,18.48,1,Low
4510,12.58,3,Low
4511,15.09,3,Low
4512,8.18,3,Low
4513,7.03,3,Low
4514,28.74,3,Low
4515,6.73,3,Low
4516,4.37,2,Low
4517,31.21,3,Low
4518,20.96,3,Low
4519,67.7,4,Medium
4520,20.35,2,Low
4521,7.3,3,Low
4522,7.48,3,Low
4523,12.27,2,Low
4524,22.28,3,Low
4525,8.83,2,Low
4526,15.69,3,Low
4527,5.87,3,Low
4528,37.6,1,Low
4529,11.08,3,Low
4530,4.26,3,Low
4531,4.61,3,Low
4532,3.9,3,Low
4533,5.71,3,Low
4534,12.35,3,Low
4535,23.07,0,Low
4536,8.34,3,Low
4537,21.23,3,Low
4538,13.48,2,Low
4539,7.81,2,Low
4540,23.47,1,Low
4541,25.34,1,Low
4542,5.74,3,Low
4543,7.77,3,Low
4544,17.68,1,Low
4545,5.42,3,Low
4546,10.4,3,Low
4547,26.26,2,Low
4548,45.02,3,Medium
4549,9.65,2,Low
4550,35.53,2,Low
4551,8.37,3,Low
4552,4.64,3,Low
4553,7.56,3,Low
4554,6.98,3,Low
4555,11.25,3,Low
4556,11.09,2,Low
4557,13.56,3,Low
4558,14.89,3,Low
4559,43.9,1,Medium
4560,34.64,1,Low
4561,27.93,3,Low
4562,16.87,3,Low
4563,6.61,3,Low
4564,8.49,3,Low
4565,32.21,3,Low
4566,14.73,3,Low
4567,9.71,3,Low
4568,10.55,3,Low
4569,6.75,3,Low
4570,8.21,3,Low
4571,12.64,3,Low
4572,6.29,3,Low
4573,5.1,3,Low
4574,6.61,3,Low
4575,11.69,0,Low
4576,6.15,3,Low
4577,16.91,3,Low
4578,6.35,3,Low
4579,9.04,0,Low
4580,17.89,1,Low
4581,11.59,3,Low
4582,23.93,1,Low
4583,24.84,1,Low
4584,10.5,1,Low
4585,8.15,2,Low
4586,9.29,2,Low
4587,13.8,3,Low
4588,23.21,3,Low
4589,9.94,3,Low
4590,5.35,3,Low
4591,6.04,3,Low
4592,24.76,3,Low
4593,24.15,3,Low
4594,45.28,1,Medium
4595,6.92,3,Low
4596,10.21,3,Low
4597,5.65,3,Low
4598,8.01,0,Low
4599,4.29,3,Low
4600,7.08,3,Low
4601,4.41,3,Low
4602,12.31,3,Low
4603,10.94,3,Low
4604,9.0,2,Low
4605,8.62,3,Low
4606,14.73,3,Low
4607,5.44,3,Low
4608,17.39,0,Low
4609,15.14,2,Low
4610,26.63,2,Low
4611,10.78,0,Low
4612,12.96,3,Low
4613,13.0,3,Low
4614,12.78,3,Low
4615,33.08,1,Low
4616,22.14,3,Low
4617,14.8,3,Low
4618,10.14,3,Low
4619,7.61,2,Low
4620,5.67,3,Low
4621,20.41,3,Low
4622,7.11,3,Low
4623,24.29,2,Low
4624,21.86,3,Low
4625,46.17,3,Medium
4626,8.53,3,Low
4627,12.63,2,Low
4628,19.05,3,Low
4629,14.23,2,Low
4630,32.88,3,Low
4631,17.35,3,Low
4632,18.33,3,Low
4633,23.58,3,Low
4634,16.14,2,Low
4635,16.17,3,Low
4636,14.5,3,Low
4637,3.8,3,Low
4638,3.82,3,Low
4639,24.26,3,Low
4640,19.48,3,Low
4641,21.4,2,Low
4642,16.08,3,Low
4643,18.99,3,Low
4644,14.96,3,Low
4645,1.53,3,Low
4646,12.9,3,Low
4647,6.15,3,Low
4648,21.76,3,Low
4649,20.88,3,Low
4650,13.87,3,Low
4651,6.47,3,Low
4652,5.14,3,Low
4653,38.26,1,Low
4654,46.96,1,Medium
4655,9.33,3,Low
4656,20.15,3,Low
4657,10.33,3,Low
4658,13.98,3,Low
4659,19.92,0,Low
4660,11.21,2,Low
4661,16.07,0,Low
4662,9.35,3,Low
4663,7.23,3,Low
4664,7.05,3,Low
4665,15.19,3,Low
4666,31.64,1,Low
4667,13.89,3,Low
4668,20.04,3,Low
4669,18.51,2,Low
4670,10.07,3,Low
4671,4.22,3,Low
4672,5.17,3,Low
4673,6.71,3,Low
4674,16.07,2,Low
4675,6.67,3,Low
4676,15.26,2,Low
4677,34.88,1,Low
4678,14.06,3,Low
4679,13.02,3,Low
4680,4.8,3,Low
4681,13.53,3,Low
4682,27.05,3,Low
4683,11.54,3,Low
4684,8.93,3,Low
4685,7.65,0,Low
4686,22.69,3,Low
4687,10.04,3,Low
4688,9.53,3,Low
4689,9.95,3,Low
4690,22.84,3,Low
4691,7.12,3,Low
4692,19.31,3,Low
4693,12.93,3,Low
4694,3.04,0,Low
4695,8.65,0,Low
4696,10.82,3,Low
4697,4.95,3,Low
4698,30.15,0,Low
4699,12.35,3,Low
4700,11.48,3,Low
4701,7.33,3,Low
4702,14.3,3,Low
4703,7.25,3,Low
4704,8.77,2,Low
4705,13.65,0,Low
4706,11.53,3,Low
4707,16.97,0,Low
4708,11.35,3,Low
4709,23.5,0,Low
4710,12.01,3,Low
4711,14.82,0,Low
4712,9.03,3,Low
4713,12.2,2,Low
4714,9.88,3,Low
4715,16.86,3,Low
4716,12.23,0,Low
4717,57.25,2,Medium
4718,9.73,3,Low
4719,5.57,3,Low
4720,5.84,3,Low
4721,16.25,2,Low
4722,8.57,3,Low
4723,12.15,2,Low
4724,3.26,3,Low
4725,13.48,0,Low
4726,6.31,0,Low
4727,13.36,3,Low
4728,13.08,0,Low
4729,7.62,2,Low
4730,38.58,0,Low
4731,5.97,2,Low
